lemma,count
cook,3
bedroom,3
difficult,3
ruin,3
pressure,3
momma,3
extra,3
cholo,3
hooker,3
protect,3
sack,3
niggaz,3
square,3
precinct,3
caine,3
dickhead,3
cross,3
blame,3
el,3
mention,3
ramp,3
dump,3
wonder,3
choice,3
everyone,3
fuckin,3
ohhh,3
hill,3
audition,3
lawyer,3
chota,3
early,3
read,3
list,3
freight,3
tomorrow,3
corner,3
ago,3
amigo,3
hasta,3
cubicle,3
technician,3
cell,3
prove,3
sugar,3
mmm,3
violence,3
crime,3
whuh,3
reporter,3
fbi,3
dossier,3
ditch,3
death,3
awards,3
speed,3
unit,3
assault,3
state,3
jimmy,3
decision,3
megaphone,3
hm,3
warn,3
lizard,3
crowbar,3
torch,3
hotdog,3
ya,3
tong,3
gecko,3
share,3
someone,3
complete,3
generator,3
prize,3
ask,3
question,3
muscle,3
liability,3
lord,3
hate,3
course,3
russian,3
string,3
gear,3
refugee,3
benny,3
mate,3
wank,3
bird,3
twat,3
kent,3
phoney,3
thought,2
shoe,2
baseball,2
bat,2
company,2
age,2
depot,2
writer,2
observe,2
allow,2
sight,2
ocean,2
mic,2
driveway,2
russians,2
ammunition,2
glen,2
icon,2
funeral,2
sabre,2
ces,2
mulholland,2
intersection,2
clutch,2
private,2
freak,2
combine,2
group,2
survivalist,2
stranger,2
store,2
satchel,2
forever,2
pat,2
siren,2
driver,2
shift,2
ton,2
flamethrower,2
rocket,2
launcher,2
mute,2
vibe,2
wuh,2
space,2
college,2
operate,2
valet,2
teach,2
scare,2
machinery,2
zee,2
reduce,2
banger,2
minded,2
toy,2
humiliate,2
seriously,2
competition,2
hashbury,2
throat,2
key,2
selling,2
pushing,2
grenade,2
stair,2
curse,2
airport,2
cruise,2
lead,2
biker,2
gangster,2
bug,2
santa,2
hombre,2
maniac,2
shitty,2
ugly,2
gps,2
free,2
appearance,2
maim,2
research,2
complex,2
searchlight,2
lockdown,2
personnel,2
dark,2
avoid,2
climb,2
sniper,2
rifle,2
throughout,2
defence,2
lunatic,2
slot,2
profit,2
fully,2
psychos,2
aim,2
rule,2
explosive,2
rig,2
dirt,2
perfect,2
adjourn,2
alarm,2
film,2
level,2
bunch,2
tunnel,2
swipe,2
habit,2
luckily,2
croupier,2
spit,2
filthy,2
impossible,2
appreciate,2
hatch,2
art,2
armoured,2
wheel,2
plastic,2
fun,2
familiar,2
scope,2
ambulance,2
edgy,2
upside,2
leg,2
couch,2
joey,2
regret,2
chillin,2
stamp,2
whatchoo,2
las,2
otherwise,2
ls,2
dis,2
degenerate,2
snort,2
helipad,2
clothe,2
basehead,2
wanking,2
terrible,2
buster,2
lunch,2
commitment,2
surround,2
fittin,2
fortress,2
riot,2
pizza,2
lesson,2
ahhh,2
raid,2
yap,2
everywhere,2
track,2
eee,2
damage,2
chicken,2
thru,2
manage,2
coast,2
disrespect,2
tree,2
lb,2
school,2
neither,2
apart,2
storm,2
garden,2
weekend,2
soldier,2
match,2
complain,2
mop,2
bucket,2
music,2
spread,2
chop,2
smoking,2
dip,2
concentrate,2
leroy,2
lopez,2
racist,2
sibling,2
force,2
pump,2
rep,2
rat,2
traffic,2
rome,2
build,2
oughta,2
snatch,2
forget,2
gather,2
confuse,2
operation,2
bread,2
parade,2
ladder,2
self,2
hustle,2
focus,2
earn,2
hungry,2
strength,2
large,2
unlike,2
dice,2
within,2
vice,2
represent,2
mexico,2
mary,2
jose,2
comprende,2
interest,2
rifa,2
feelin,2
brake,2
proceed,2
success,2
opportunity,2
ai,2
quarter,2
sometimes,2
twenty,2
buck,2
beverly,2
venture,2
district,2
timer,2
con,2
post,2
poke,2
passion,2
pistol,2
mendez,2
seal,2
customer,2
export,2
import,2
easter,2
basin,2
deliver,2
varrio,2
la,2
muerte,2
war,2
hazer,2
ignore,2
pound,2
album,2
write,2
nighter,2
righter,2
artiste,2
scipio,2
artist,2
clown,2
award,2
mistake,2
drunk,2
morning,2
wife,2
crap,2
freedom,2
hurt,2
gut,2
bys,2
intimidate,2
useless,2
weed,2
nearly,2
barbecue,2
flame,2
spade,2
tonight,2
ding,2
shove,2
former,2
mount,2
chiliad,2
cabin,2
daddy,2
report,2
frank,2
proof,2
lo,2
scared,2
coordinate,2
monster,2
rank,2
fry,2
fryer,2
corruption,2
pendelbury,2
witness,2
fan,2
mission,2
bribe,2
agree,2
neck,2
suit,2
maricon,2
whittaker,2
stone,2
hmm,2
rack,2
whore,2
sigh,2
button,2
child,2
realize,2
interested,2
kiss,2
jealous,2
clever,2
likewise,2
whoa,2
feed,2
energy,2
maniacs,2
amaste,2
valley,2
circle,2
karma,2
til,2
drill,2
dealing,2
path,2
peyote,2
hog,2
murmur,2
local,2
unless,2
introduce,2
mountain,2
spook,2
feather,2
shuk,2
foo,2
underwater,2
lion,2
invite,2
exchange,2
attempt,2
quay,2
pilot,2
worried,2
contain,2
mass,2
appeal,2
totally,2
loser,2
battery,2
commence,2
eliminate,2
threat,2
cupboard,2
underwear,2
miniature,2
engage,2
upon,2
funny,2
bandit,2
intellectual,2
satellite,2
location,2
cement,2
unbelievable,2
peel,2
math,2
soul,2
wise,2
smart,2
pinche,2
contact,2
apurate,2
güero,2
committee,2
latin,2
overseas,2
scumbag,2
double,2
spy,2
clearance,2
genital,2
dictator,2
river,2
amphibious,2
sandwich,2
dress,2
untie,2
diarrhoea,2
master,2
shite,2
raspberry,2
peak,2
groupie,2
maggie,2
numerous,2
northerners,2
oi,2
paulo,2
bruv,2
sunshine,2
tony,2
absolutely,2
detail,2
